-0.178
0.107
-0.048
0.041
0.181
0.186
-0.089
0.107
0.012
0.173
0.239
-0.182
0.161
-0.147
0.029
0.05
0.073
-0.051
-0.018
-0.038
0.009
-0.072
-0.118
-0.149
-0.016
0.076
-0.05
0.004
-0.024
0.012
0.014
0.032
0.057
0.042
-0.011
0.008
0.025
0.241
-0.221
0.064
-0.104
-0.084
0.121
0.013
0.033
0.19
0.029
-0.039
0.146
-0.162
-0.385
0.016
0.032
0.353
0.282
-0.146
0.172
0.066
-0.012
0.292
-0.071
-0.002
-0.108
0.051
0.221
-0.149
0.128
0.057
0.03
-0.051
0.109
0.266
-0.047
0.232
-0.268
0.443
-0.191
-0.301
0.019
0.009
0.014
-0.286
-0.305
0.317
-0.191
0.184
-0.014
-0.035
-0.055
-0.121
-0.088
0.038
0.01
-0.129
-0.043
-0.086
