-0.249
0.181
-0.079
0.208
0.045
-0.004
-0.113
0.044
0.047
0.069
-0.028
-0.11
0.01
0.05
-0.007
0.039
0.108
-0.098
0.016
0.148
0.061
0.042
-0.232
0.097
-0.064
0.115
-0.074
-0.017
-0.043
0.179
-0.016
0.108
0.11
-0.199
0.101
-0.048
0.193
-0.116
-0.134
-0.094
0.111
-0.202
0.323
0.063
0.099
0.098
0.235
0.108
-0.122
-0.146
-0.275
-0.245
0.142
0.168
0.162
0.023
0.067
-0.01
-0.03
0.173
-0.041
0.001
-0.144
0.131
-0.051
-0.047
0.117
-0.018
0.103
0.133
0.067
0.225
0.336
-0.126
-0.137
0.111
0.048
-0.108
-0.443
0.381
0.022
-0.121
-0.319
-0.118
0.173
0.099
-0.056
0.366
0.035
-0.203
-0.24
0.172
-0.053
0.306
-0.154
-0.175
