-0.191
0.169
0.0
0.116
-0.022
-0.003
-0.028
0.042
-0.01
0.018
0.014
-0.092
-0.029
-0.021
0.016
0.074
-0.089
-0.082
0.23
0.102
0.108
0.093
-0.164
-0.123
-0.053
0.045
0.082
0.086
0.219
-0.046
0.026
0.066
0.037
-0.104
0.07
0.1
-0.024
0.131
-0.273
-0.002
-0.018
-0.065
0.065
0.04
-0.144
0.501
0.182
0.083
0.198
-0.101
-0.273
0.06
-0.023
0.007
-0.06
0.021
-0.025
0.018
-0.02
0.111
-0.082
0.032
-0.013
-0.072
0.065
-0.153
0.065
0.042
-0.022
0.026
0.191
-0.015
0.115
-0.015
-0.132
-0.048
0.483
-0.053
-0.067
0.143
0.24
-0.231
-0.28
0.147
-0.066
0.101
-0.279
0.0
0.043
-0.111
-0.439
-0.031
0.055
-0.065
-0.035
-0.007
