-0.17
0.186
-0.031
0.095
-0.044
-0.043
-0.014
0.04
-0.019
0.025
-0.024
-0.105
0.01
0.029
0.002
0.11
-0.167
-0.092
0.146
0.202
0.065
0.078
-0.134
0.03
-0.08
0.051
0.062
-0.052
0.3
-0.001
0.029
0.146
0.028
-0.129
0.077
0.0
-0.061
-0.084
-0.208
-0.071
-0.112
-0.093
-0.006
0.083
-0.201
0.666
0.1
0.118
0.146
-0.148
-0.346
-0.154
-0.072
0.143
0.006
-0.144
-0.025
0.221
-0.064
0.116
-0.08
0.067
-0.03
-0.039
0.167
0.017
0.094
0.016
0.033
0.11
0.04
0.159
-0.123
-0.016
-0.22
-0.039
-0.043
-0.252
-0.142
0.601
0.113
-0.155
-0.035
-0.153
0.029
0.084
-0.293
-0.079
-0.048
-0.239
-0.081
0.078
-0.063
-0.03
-0.179
0.111
